date,PM2_5,Wind_Speed,Wind_Direction,Humidity,Temperature,Diwali_Flag
2022-10-20,85.0,6.45,159.33333333333334,65.875,23.5125,0
2022-10-21,107.0,4.583333333333333,235.33333333333334,65.20833333333333,24.320833333333336,0
2022-10-22,137.0,8.862499999999999,298.7083333333333,69.20833333333333,22.945833333333336,1
2022-10-23,112.0,6.558333333333334,306.9166666666667,65.16666666666667,22.22083333333333,0
2022-10-24,75.0,10.158333333333333,310.0416666666667,64.5,22.15833333333333,0
2022-10-25,73.0,11.8375,295.0416666666667,60.541666666666664,21.8625,0
2022-10-26,135.0,6.454166666666667,221.79166666666666,65.125,22.95,0
2022-10-27,157.0,5.0125,225.5,64.25,23.891666666666666,0
2022-10-28,200.0,5.2124999999999995,200.54166666666666,66.79166666666667,23.4375,0
2022-10-29,173.0,4.920833333333333,240.54166666666666,64.04166666666667,23.40416666666667,0
2022-10-30,167.0,6.95,276.0,64.83333333333333,23.02916666666667,0
2022-10-31,170.0,5.183333333333334,231.41666666666666,66.29166666666667,23.083333333333332,0
2022-11-01,211.0,7.0874999999999995,177.5,68.0,23.645833333333332,0
2022-11-02,148.0,8.762500000000001,273.0416666666667,72.875,23.166666666666668,0
2022-11-03,94.0,9.566666666666666,292.75,68.95833333333333,23.454166666666666,0
2022-11-04,158.0,4.583333333333333,183.91666666666666,67.16666666666667,24.508333333333336,0
2022-11-05,138.0,9.9375,113.45833333333333,77.54166666666667,23.974999999999998,0
2022-11-06,144.0,7.883333333333333,142.79166666666666,79.16666666666667,23.579166666666666,0
2022-11-07,148.0,5.870833333333334,169.08333333333334,74.33333333333333,23.462500000000002,0
2022-11-08,119.0,6.141666666666667,204.91666666666666,75.58333333333333,21.995833333333334,0
2022-11-09,133.0,3.6999999999999997,221.70833333333334,72.75,22.0,0
2022-11-10,148.0,7.925,244.08333333333334,76.25,21.108333333333334,0
2022-11-11,78.0,11.891666666666666,293.5416666666667,68.54166666666667,19.849999999999998,0
2022-11-12,76.0,13.179166666666667,293.5833333333333,63.708333333333336,19.558333333333334,0
2022-11-13,80.0,10.216666666666667,273.9583333333333,65.41666666666667,20.016666666666666,0
2022-11-14,112.0,8.108333333333333,136.0,64.75,20.729166666666668,0
2022-11-15,79.0,6.616666666666667,221.25,68.29166666666667,20.445833333333333,0
2022-11-16,70.0,10.704166666666666,311.7916666666667,64.33333333333333,19.191666666666666,0
2022-11-17,73.0,12.758333333333333,290.8333333333333,65.04166666666667,17.787499999999998,0
2022-11-18,84.0,9.216666666666667,297.6666666666667,62.875,17.1125,0
2022-11-19,107.0,6.5625,303.5416666666667,61.25,17.729166666666668,0
2022-11-20,70.0,9.545833333333333,300.75,66.20833333333333,17.445833333333333,0
2022-11-21,58.0,11.862499999999999,294.2916666666667,62.625,17.720833333333335,0
2022-11-22,55.0,11.15,290.5833333333333,59.791666666666664,17.4875,0
2022-11-23,59.0,12.362499999999999,284.9166666666667,55.625,17.125,0
2022-11-24,83.0,10.716666666666667,276.375,59.166666666666664,17.087500000000002,0
2022-11-25,141.0,7.345833333333334,302.5,60.416666666666664,17.283333333333335,0
2022-11-26,79.0,11.012500000000001,292.0833333333333,61.291666666666664,16.95,0
2022-11-27,94.0,8.158333333333333,281.0416666666667,69.375,16.6375,0
2022-11-28,114.0,4.379166666666666,291.5,64.75,17.358333333333334,0
2022-11-29,127.0,7.220833333333334,278.25,70.125,16.833333333333332,0
2022-11-30,112.0,7.604166666666667,285.2083333333333,73.75,16.754166666666666,0
2022-12-01,118.0,8.479166666666666,277.8333333333333,75.125,16.516666666666666,0
2022-12-02,199.0,6.233333333333333,256.6666666666667,73.91666666666667,16.7375,0
2022-12-03,238.0,5.679166666666667,256.5833333333333,73.79166666666667,17.025000000000002,0
2022-12-04,198.0,8.908333333333333,274.8333333333333,74.875,16.383333333333333,0
2022-12-05,135.0,7.4375,283.5833333333333,75.58333333333333,15.4125,0
2022-12-06,70.0,13.1,285.6666666666667,70.75,15.7875,0
2022-12-07,65.0,15.016666666666666,284.125,70.25,16.150000000000002,0
2022-12-08,82.0,11.004166666666668,296.0833333333333,75.66666666666667,15.658333333333333,0
2022-12-09,109.0,7.991666666666667,283.625,77.45833333333333,16.095833333333335,0
2022-12-10,92.0,8.495833333333334,307.75,73.375,16.875,0
2022-12-11,62.0,10.054166666666667,301.5,72.08333333333333,16.858333333333334,0
2022-12-12,47.0,11.233333333333334,298.0416666666667,65.95833333333333,16.391666666666666,0
2022-12-13,33.0,14.6,296.0416666666667,57.625,16.3,0
2022-12-14,1.0,14.166666666666666,291.6666666666667,59.75,15.1625,0
2022-12-15,1.0,12.491666666666667,280.25,62.5,14.041666666666666,0
2022-12-16,61.0,10.0875,266.7916666666667,70.54166666666667,13.741666666666667,0
2022-12-17,96.0,8.570833333333333,265.3333333333333,73.29166666666667,13.845833333333333,0
2022-12-18,163.0,7.533333333333334,290.25,79.125,13.895833333333334,0
2022-12-19,153.0,8.070833333333333,299.3333333333333,81.58333333333333,13.904166666666667,0
2022-12-20,109.0,8.529166666666667,291.0416666666667,79.25,13.379166666666668,0
2022-12-21,111.0,7.824999999999999,334.7083333333333,80.29166666666667,13.016666666666666,0
2022-12-22,96.0,8.6625,326.8333333333333,81.66666666666667,12.645833333333334,0
2022-12-23,103.0,7.2250000000000005,220.25,84.45833333333333,11.9625,0
2022-12-24,70.0,10.9,315.0,76.875,12.279166666666667,0
2022-12-25,82.0,11.129166666666668,291.0,83.66666666666667,10.695833333333333,0
2022-12-26,105.0,8.741666666666667,302.5416666666667,85.29166666666667,10.916666666666666,0
2022-12-27,94.0,12.987499999999999,290.0416666666667,81.20833333333333,11.616666666666667,0
2022-12-28,77.0,15.237499999999999,281.875,75.41666666666667,12.770833333333334,0
2022-12-29,110.0,8.6,211.75,77.04166666666667,13.666666666666666,0
2022-12-30,163.0,8.1625,152.66666666666666,76.79166666666667,14.708333333333334,0
2022-12-31,88.0,12.191666666666668,286.375,83.70833333333333,12.870833333333332,0
2023-01-01,114.0,6.0874999999999995,265.5,80.375,12.275,0
2023-01-02,193.0,4.041666666666667,268.5,80.08333333333333,12.158333333333333,0
2023-01-03,144.0,6.366666666666667,252.125,87.70833333333333,10.174999999999999,0
2023-01-04,106.0,8.558333333333334,313.25,89.29166666666667,9.554166666666667,0
2023-01-05,153.0,7.020833333333333,287.1666666666667,90.45833333333333,8.9,0
2023-01-06,156.0,6.170833333333333,304.625,89.08333333333333,8.304166666666667,0
2023-01-07,139.0,8.783333333333333,295.4166666666667,89.25,8.154166666666667,0
2023-01-08,157.0,8.854166666666666,264.7916666666667,88.95833333333333,10.054166666666667,0
2023-01-09,214.0,4.654166666666667,291.375,90.625,10.770833333333334,0
2023-01-10,133.0,9.058333333333334,291.7083333333333,91.125,11.275,0
2023-01-11,140.0,7.716666666666666,207.41666666666666,87.79166666666667,11.845833333333333,0
2023-01-12,98.0,12.316666666666668,125.58333333333333,81.58333333333333,14.525,0
2023-01-13,103.0,10.554166666666667,161.70833333333334,88.20833333333333,13.745833333333332,0
2023-01-14,98.0,13.095833333333333,294.5,78.625,12.016666666666666,0
2023-01-15,58.0,12.579166666666666,290.4166666666667,70.25,9.245833333333334,0
2023-01-16,70.0,9.695833333333333,298.8333333333333,69.70833333333333,8.633333333333333,0
2023-01-17,67.0,10.254166666666666,296.0833333333333,68.66666666666667,8.791666666666666,0
2023-01-18,93.0,7.7124999999999995,295.5833333333333,68.29166666666667,9.216666666666667,0
2023-01-19,114.0,7.166666666666667,213.5,68.0,12.174999999999999,0
2023-01-20,64.0,10.829166666666666,234.79166666666666,73.125,13.866666666666667,0
2023-01-21,113.0,6.0249999999999995,297.875,80.25,13.15,0
2023-01-22,146.0,7.8999999999999995,83.83333333333333,73.625,14.170833333333334,0
2023-01-23,144.0,6.420833333333333,99.625,65.5,15.620833333333335,0
2023-01-24,145.0,11.195833333333333,137.625,83.08333333333333,16.733333333333334,0
2023-01-25,109.0,5.541666666666667,210.875,85.20833333333333,16.433333333333334,0
2023-01-26,87.0,12.433333333333332,306.7083333333333,80.33333333333333,14.283333333333333,0
2023-01-27,68.0,13.924999999999999,294.5,71.125,12.008333333333333,0
2023-01-28,98.0,10.666666666666666,282.5833333333333,71.45833333333333,12.483333333333334,0
2023-01-29,129.0,8.433333333333334,122.83333333333333,85.54166666666667,12.570833333333333,0
2023-01-30,94.0,8.579166666666667,150.79166666666666,86.33333333333333,13.441666666666668,0
2023-01-31,69.0,13.466666666666667,293.25,84.79166666666667,14.008333333333333,0
2023-02-01,54.0,15.516666666666667,287.8333333333333,77.25,13.616666666666667,0
2023-02-02,53.0,14.791666666666666,290.7083333333333,68.91666666666667,14.333333333333334,0
2023-02-03,61.0,11.816666666666668,284.5416666666667,71.41666666666667,14.733333333333334,0
2023-02-04,63.0,13.3125,280.0833333333333,69.54166666666667,15.504166666666668,0
2023-02-05,65.0,9.683333333333334,265.75,65.29166666666667,16.7375,0
2023-02-06,136.0,6.533333333333334,152.16666666666666,69.5,17.841666666666665,0
2023-02-07,80.0,12.508333333333333,284.6666666666667,72.125,16.895833333333332,0
2023-02-08,44.0,11.791666666666666,290.4166666666667,61.083333333333336,15.333333333333334,0
2023-02-09,70.0,10.641666666666667,221.16666666666666,64.75,17.133333333333333,0
2023-02-10,64.0,9.195833333333335,132.83333333333334,69.83333333333333,18.925,0
2023-02-11,97.0,9.366666666666667,238.29166666666666,64.66666666666667,18.783333333333335,0
2023-02-12,47.0,15.279166666666667,308.8333333333333,49.75,15.591666666666667,0
2023-02-13,27.0,21.0625,291.25,37.291666666666664,14.850000000000001,0
2023-02-14,43.0,14.045833333333334,295.0,46.583333333333336,16.575,0
2023-02-15,60.0,14.9625,291.75,55.666666666666664,18.275000000000002,0
2023-02-16,120.0,6.5625,314.4166666666667,70.54166666666667,18.466666666666665,0
2023-02-17,164.0,5.558333333333334,202.95833333333334,75.75,19.6375,0
2023-02-18,182.0,6.4750000000000005,293.5833333333333,77.5,19.4875,0
2023-02-19,176.0,5.229166666666667,151.08333333333334,69.54166666666667,21.129166666666666,0
2023-02-20,126.0,7.629166666666666,153.20833333333334,62.416666666666664,22.741666666666664,0
2023-02-21,76.0,9.362499999999999,191.41666666666666,57.041666666666664,22.204166666666666,0
2023-02-22,67.0,8.358333333333333,322.9583333333333,61.625,20.908333333333335,0
2023-02-23,40.0,12.854166666666666,293.875,53.291666666666664,20.075,0
2023-02-24,57.0,11.279166666666667,285.0,50.541666666666664,20.075,0
2023-02-25,88.0,7.441666666666666,245.95833333333334,54.291666666666664,21.033333333333335,0
2023-02-26,84.0,7.4125000000000005,169.58333333333334,52.083333333333336,22.47083333333333,0
2023-02-27,70.0,7.883333333333333,250.41666666666666,51.25,22.849999999999998,0
2023-02-28,73.0,8.108333333333333,249.375,49.25,22.0,0
2023-03-01,60.0,9.470833333333333,82.95833333333333,48.416666666666664,22.391666666666666,0
2023-03-02,48.0,9.533333333333333,269.375,53.625,22.65416666666667,0
2023-03-03,38.0,11.8125,299.2083333333333,54.416666666666664,23.079166666666666,0
2023-03-04,37.0,11.862499999999999,308.875,53.75,22.650000000000002,0
2023-03-05,39.0,13.25,303.8333333333333,52.0,22.71666666666667,0
2023-03-06,43.0,11.475,301.2916666666667,50.041666666666664,22.058333333333334,0
2023-03-07,67.0,8.545833333333333,274.8333333333333,49.666666666666664,22.150000000000002,0
2023-03-08,90.0,7.729166666666667,208.08333333333334,53.375,21.724999999999998,0
2023-03-09,66.0,8.945833333333335,262.9583333333333,58.75,21.754166666666666,0
2023-03-10,73.0,9.845833333333333,278.625,55.916666666666664,22.875,0
2023-03-11,103.0,7.575,274.5833333333333,50.291666666666664,23.895833333333332,0
2023-03-12,95.0,7.020833333333333,253.04166666666666,47.125,25.129166666666666,0
2023-03-13,94.0,8.404166666666667,248.5,49.25,24.758333333333336,0
2023-03-14,59.0,10.3,260.2916666666667,48.0,24.6875,0
2023-03-15,93.0,6.654166666666666,213.625,43.083333333333336,25.400000000000002,0
2023-03-16,81.0,9.862499999999999,155.70833333333334,41.958333333333336,25.120833333333334,0
2023-03-17,70.0,6.883333333333333,158.04166666666666,55.916666666666664,23.1875,0
2023-03-18,99.0,8.645833333333334,76.66666666666667,75.5,20.570833333333333,0
2023-03-19,107.0,7.0,118.79166666666667,82.33333333333333,20.241666666666667,0
2023-03-20,87.0,7.199999999999999,177.20833333333334,86.33333333333333,18.925,0
2023-03-21,56.0,7.0375000000000005,131.04166666666666,84.58333333333333,18.375,0
2023-03-22,81.0,5.354166666666667,211.58333333333334,77.25,19.629166666666666,0
2023-03-23,61.0,9.041666666666666,295.4166666666667,67.5,21.575,0
2023-03-24,69.0,8.833333333333334,138.625,70.5,21.45,0
2023-03-25,66.0,9.6625,141.625,79.20833333333333,21.212500000000002,0
2023-03-26,44.0,10.4125,253.54166666666666,64.41666666666667,21.65833333333333,0
2023-03-27,45.0,11.0625,297.6666666666667,66.04166666666667,20.650000000000002,0
2023-03-28,57.0,9.8125,280.8333333333333,63.625,21.866666666666664,0
2023-03-29,79.0,6.816666666666666,135.54166666666666,57.708333333333336,23.425,0
2023-03-30,79.0,9.166666666666666,182.75,70.66666666666667,21.854166666666668,0
2023-03-31,48.0,5.9750000000000005,187.875,82.75,19.745833333333334,0
2023-04-01,74.0,5.154166666666667,165.79166666666666,80.83333333333333,20.191666666666666,0
2023-04-02,103.0,8.225,206.41666666666666,72.58333333333333,22.129166666666666,0
2023-04-03,58.0,8.237499999999999,128.04166666666666,63.833333333333336,23.099999999999998,0
2023-04-04,40.0,10.299999999999999,223.58333333333334,64.16666666666667,22.083333333333332,0
2023-04-05,36.0,11.020833333333334,311.75,53.416666666666664,22.833333333333332,0
2023-04-06,30.0,12.475,294.4583333333333,42.333333333333336,24.016666666666666,0
2023-04-07,29.0,12.870833333333332,309.25,36.833333333333336,24.570833333333336,0
2023-04-08,33.0,11.416666666666666,285.875,31.458333333333332,25.224999999999998,0
2023-04-09,36.0,9.3,272.7083333333333,28.291666666666668,26.679166666666664,0
2023-04-10,36.0,9.7125,241.125,27.541666666666668,27.045833333333334,0
2023-04-11,28.0,14.029166666666667,296.5,26.916666666666668,28.1375,0
2023-04-12,34.0,15.7125,279.0833333333333,27.125,29.733333333333334,0
2023-04-13,34.0,12.841666666666667,287.625,28.25,29.712500000000002,0
2023-04-14,38.0,10.700000000000001,286.0833333333333,27.25,30.120833333333334,0
2023-04-15,54.0,8.145833333333334,243.625,24.375,31.333333333333332,0
2023-04-16,65.0,11.108333333333334,239.0,26.208333333333332,31.71666666666667,0
2023-04-17,45.0,9.112499999999999,232.625,25.291666666666668,32.766666666666666,0
2023-04-18,52.0,12.7125,259.7083333333333,24.291666666666668,32.725,0
2023-04-19,33.0,10.633333333333333,233.91666666666666,35.875,29.891666666666666,0
2023-04-20,40.0,8.279166666666667,223.375,44.583333333333336,28.40833333333333,0
2023-04-21,40.0,10.966666666666667,165.54166666666666,34.333333333333336,28.995833333333334,0
2023-04-22,34.0,9.516666666666667,187.29166666666666,25.833333333333332,28.97083333333333,0
2023-04-23,32.0,12.320833333333333,197.29166666666666,27.458333333333332,27.141666666666666,0
2023-04-24,45.0,10.120833333333334,107.54166666666667,35.666666666666664,26.2375,0
2023-04-25,56.0,10.666666666666666,93.58333333333333,36.583333333333336,27.34166666666667,0
2023-04-26,73.0,8.004166666666666,193.91666666666666,32.791666666666664,29.150000000000002,0
2023-04-27,63.0,9.3375,168.0,30.875,29.34583333333333,0
2023-04-28,71.0,5.8999999999999995,193.16666666666666,37.208333333333336,28.175,0
2023-04-29,61.0,8.016666666666667,228.33333333333334,49.625,26.616666666666664,0
2023-04-30,68.0,7.170833333333333,132.54166666666666,62.916666666666664,24.599999999999998,0
2023-05-01,55.0,8.200000000000001,83.25,81.08333333333333,22.129166666666666,0
2023-05-02,42.0,10.670833333333334,99.875,83.95833333333333,22.337500000000002,0
2023-05-03,60.0,6.783333333333334,114.29166666666667,82.375,22.545833333333334,0
2023-05-04,80.0,4.566666666666666,101.875,76.04166666666667,24.141666666666666,0
2023-05-05,97.0,7.954166666666667,177.16666666666666,66.54166666666667,25.504166666666666,0
2023-05-06,53.0,8.987499999999999,263.25,56.75,26.679166666666664,0
2023-05-07,61.0,9.833333333333334,185.20833333333334,47.708333333333336,27.84583333333333,0
2023-05-08,52.0,12.458333333333334,139.91666666666666,43.791666666666664,28.912499999999998,0
2023-05-09,39.0,11.870833333333332,296.0833333333333,34.791666666666664,29.508333333333336,0
2023-05-10,32.0,14.116666666666667,301.5833333333333,22.5,29.787499999999998,0
2023-05-11,65.0,8.366666666666667,250.58333333333334,22.0,31.241666666666664,0
2023-05-12,89.0,10.3375,174.41666666666666,23.75,33.050000000000004,0
2023-05-13,75.0,11.237499999999999,96.75,25.625,33.31666666666667,0
2023-05-14,63.0,11.533333333333333,164.08333333333334,29.208333333333332,32.545833333333334,0
2023-05-15,45.0,9.004166666666666,224.25,25.583333333333332,33.37083333333333,0
2023-05-16,46.0,14.333333333333334,265.125,27.583333333333332,32.6,0
2023-05-17,49.0,13.908333333333333,260.375,26.541666666666668,33.270833333333336,0
2023-05-18,32.0,12.049999999999999,264.4166666666667,40.5,30.704166666666666,0
2023-05-19,36.0,14.845833333333333,300.8333333333333,36.208333333333336,31.666666666666668,0
2023-05-20,39.0,12.9625,270.875,29.625,32.9625,0
2023-05-21,49.0,10.674999999999999,237.29166666666666,22.875,35.125,0
2023-05-22,39.0,18.420833333333334,271.9166666666667,20.041666666666668,36.2875,0
2023-05-23,37.0,18.854166666666668,270.5416666666667,28.875,35.204166666666666,0
2023-05-24,43.0,9.304166666666667,202.29166666666666,51.041666666666664,30.625,0
2023-05-25,53.0,7.808333333333334,170.66666666666666,64.66666666666667,27.72083333333333,0
2023-05-26,79.0,5.829166666666667,109.70833333333333,60.25,28.05,0
2023-05-27,67.0,11.979166666666666,140.04166666666666,67.375,26.920833333333334,0
2023-05-28,68.0,6.55,125.79166666666667,70.75,26.962500000000002,0
2023-05-29,74.0,7.325,111.20833333333333,73.58333333333333,26.933333333333334,0
2023-05-30,62.0,7.858333333333333,163.25,69.04166666666667,26.962500000000002,0
2023-05-31,41.0,9.695833333333335,228.375,77.625,24.679166666666664,0
2023-06-01,47.0,7.145833333333333,242.08333333333334,69.45833333333333,26.070833333333336,0
2023-06-02,43.0,9.625,223.45833333333334,60.333333333333336,27.229166666666668,0
2023-06-03,48.0,7.783333333333334,324.25,54.625,29.09166666666667,0
2023-06-04,47.0,9.420833333333333,285.2083333333333,57.833333333333336,29.320833333333336,0
2023-06-05,52.0,12.262500000000001,265.3333333333333,50.708333333333336,30.587500000000002,0
2023-06-06,80.0,8.908333333333333,292.3333333333333,42.041666666666664,31.724999999999998,0
2023-06-07,46.0,11.512500000000001,300.25,36.833333333333336,32.300000000000004,0
2023-06-08,35.0,11.404166666666667,321.0833333333333,34.625,33.045833333333334,0
2023-06-09,40.0,14.383333333333333,276.7083333333333,33.75,34.4375,0
2023-06-10,39.0,14.183333333333332,272.625,39.083333333333336,34.5375,0
2023-06-11,44.0,15.075000000000001,283.2083333333333,45.541666666666664,33.92916666666667,0
2023-06-12,42.0,16.0625,288.6666666666667,44.5,35.045833333333334,0
2023-06-13,31.0,20.379166666666666,281.625,35.458333333333336,36.4625,0
2023-06-14,25.0,21.458333333333332,283.7916666666667,35.958333333333336,35.90833333333333,0
2023-06-15,29.0,17.320833333333333,290.7916666666667,45.625,33.5625,0
2023-06-16,40.0,14.008333333333333,278.4166666666667,52.166666666666664,32.266666666666666,0
2023-06-17,49.0,10.954166666666666,243.0,52.333333333333336,33.237500000000004,0
2023-06-18,43.0,9.758333333333333,165.79166666666666,59.75,32.25,0
2023-06-19,41.0,8.795833333333333,154.66666666666666,70.20833333333333,29.770833333333332,0
2023-06-20,41.0,9.004166666666666,164.125,65.70833333333333,30.991666666666664,0
2023-06-21,63.0,7.433333333333334,161.54166666666666,77.70833333333333,29.545833333333334,0
2023-06-22,87.0,7.895833333333333,196.75,74.16666666666667,31.383333333333336,0
2023-06-23,81.0,7.675,152.91666666666666,78.375,30.883333333333336,0
2023-06-24,72.0,7.304166666666667,105.91666666666667,78.5,30.683333333333334,0
2023-06-25,48.0,6.3500000000000005,112.75,86.41666666666667,28.020833333333332,0
2023-06-26,55.0,5.2749999999999995,105.95833333333333,84.41666666666667,27.995833333333334,0
2023-06-27,60.0,7.2124999999999995,141.45833333333334,83.08333333333333,28.587500000000002,0
2023-06-28,35.0,8.416666666666666,98.375,83.08333333333333,29.037499999999998,0
2023-06-29,32.0,9.754166666666666,82.04166666666667,83.33333333333333,28.541666666666668,0
2023-06-30,37.0,8.275,95.91666666666667,81.91666666666667,28.833333333333332,0
2023-07-01,36.0,9.941666666666666,67.5,80.70833333333333,28.770833333333332,0
2023-07-02,47.0,7.3625,176.54166666666666,76.08333333333333,30.291666666666668,0
2023-07-03,61.0,8.054166666666667,187.66666666666666,74.0,30.866666666666664,0
2023-07-04,47.0,9.683333333333334,120.29166666666667,74.41666666666667,30.787499999999998,0
2023-07-05,24.0,10.8125,80.08333333333333,81.58333333333333,29.02916666666667,0
2023-07-06,26.0,9.991666666666667,97.625,78.66666666666667,28.958333333333332,0
2023-07-07,33.0,8.666666666666666,110.16666666666667,82.95833333333333,28.587500000000002,0
